Name,Company,Registration No,Brand,Service,Region,Inspector,Phone,Image,Detail Link
«Moguntia»,ТОО «Элигита-Азия»,№ 000285,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,Алматы қаласы,Терликбаев Омиржан,+7 7273 80 00 52 / +7 7273 80 00 51,https://halaldamu.kz/storage/app/uploads/public/5f6/f1d/7cf/thumb_248_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/eligita-aziya-zhshs
«Coffee River»,«Сагандакова М.А.» ЖК,№ 000284,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Маңғыстау облысы,Іздібай Бегенұлы,+7 747 274 66 12,https://halaldamu.kz/storage/app/uploads/public/5f8/2e0/439/thumb_952_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/sagandakova-m-zhk
«Лязиз»,ИП «БЕКПАЕВА АКБОТА ЕРҒАЗЫҚЫЗЫ»,№ 000283,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Астана қаласы,Дулат Қадырұлы,+7 708 486 10 98,https://halaldamu.kz/storage/app/uploads/public/5f8/2d5/85b/thumb_951_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ermahanova-zhk
«MYPIZZA»,«MYPIZZA» ЖК,№ 000282,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Алматы қаласы,Терликбаев Омиржан,8 707 716 29 88,https://halaldamu.kz/storage/app/uploads/public/666/6c5/70f/thumb_8605_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/erbozova-r-zhk
«ΛТΛ DONER»,«Дәметіллаев» ЖК,№ 000594,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Жамбыл облысы,Аблайхан Кәріпбаев,,https://halaldamu.kz/storage/app/uploads/public/660/a58/4b3/thumb_8075_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/korkem-mg-zhshs
«Лепим Радости»,«Укибасова Назира» ЖК,№ 000280,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Шымкент қаласы,Сарыбаев Қазбек,8 702 520 2031,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/qazan-plov-zhshs
«Mariyam Foods»,«Mariyam Foods» ЖК,№ 000279,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Алматы қаласы,Терликбаев Омиржан,8 777 005 55 04 8 701 767 08 73,https://halaldamu.kz/storage/app/uploads/public/68f/5c0/7e8/thumb_12949_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/kazn-group-zhk
–,«Batys Sabi» ЖШС,№ 000278,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,БҚО,Асылбеков Асхат,,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/kh-asyl-agro
–,«КАСЫМОВА ЛОЛА ОЛИМЖАНОВНА» ЖК,№ 000277,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Шұжық өндірісі,Жамбыл облысы,Аблайхан Кәріпбаев,,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ikramov-nb-global-line-ingredients-zhk
«HҮDROSOL»,«Synar Food Ingredients» ЖШС,№ 000276,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,Алматы қаласы,Терликбаев Омиржан,+7 727 390 42 56 +7 701 711 51 45,https://halaldamu.kz/storage/app/uploads/public/5f6/f17/efa/thumb_246_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/synar-food-ingredients-zhshs
«TABA NAN»,«Аристократ ROYOL» ЖК,№ 000274,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ұн өндірісі және нан өнімдері,Шымкент қаласы,Сарыбаев Қазбек,8 700 000 65 06,https://halaldamu.kz/storage/app/uploads/public/68f/865/6f5/thumb_13091_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/adrishev-zhk
"«ДДД», «Ханбиби ДДД», «Сахих»",«Мирахметов Б.Д» ЖК,№ 000273,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Шұжық өндірісі,Шымкент қаласы,Сарыбаев Қазбек,,https://halaldamu.kz/storage/app/uploads/public/677/3a1/137/thumb_10374_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/mirahmetov-bd-zhk
«Lengerskoe»,«Балмуздак» ЖШС,№ 000272,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Балмұздақ өндірісі,Түркістан облысы,Мұстафа Калджанович,8 725 474 13 67,https://halaldamu.kz/storage/app/uploads/public/5f7/0d4/013/thumb_349_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/too-balmuzdak
«МАМРУКОВСКОЕ»,ООО «Мамруко»,№ 000271,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Май өндірісі,Ресей Федерациясы,Терликбаев Омиржан,+7 988 084 98 55,https://halaldamu.kz/storage/app/uploads/public/5f7/0d0/e12/thumb_335_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/ooo-mamruko
«Alif» «Pulpy»,ООО «VITA GUM ELASTIC»,№ 000269,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Өзбекстан Республикасы,Сарыбаев Қазбек,97-444-40-72 / 97-444-40-82,https://halaldamu.kz/storage/app/uploads/public/667/2a7/2aa/thumb_8680_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/mubarak-zhk
«Pioneеr Grain Products»,«Pioneеr Grain Products» ЖШС,№ 000268,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ұн өндірісі және нан өнімдері,Шымкент қаласы,Сарыбаев Қазбек,8 700 490 11 77,https://halaldamu.kz/storage/app/uploads/public/641/153/225/thumb_5358_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/gippokrat-zhshs
«HP Canteen»,«HEALTH РROJECT» ЖШС,№ 000266,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,+7 705 580 54 62,https://halaldamu.kz/storage/app/uploads/public/645/e27/9ed/thumb_5710_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/business-industry-zhk
«Jent»,«Абдрахманов» ЖК,№ 000265,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Астана қаласы,Дулат Қадырұлы,8701 543 08 68,https://halaldamu.kz/storage/app/uploads/public/65b/71c/406/thumb_7561_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/rhodium-phoenix-asia-sdn-bhd
"«Boss», «Даму», «ТН», «Арсен», «Кызылорда», «Уйгурская», «Жаркент», «Нукус», «Мерей», «Айбын», «Фатима»",«Nur-Mak.ko» ЖШС,№ 000264,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Шұжық өндірісі,Алматы қаласы,Терликбаев Омиржан,8707 377 46 21/ 8708 6562614,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/aida-zhk
«Саркыт»,ТОО «Адал Астық НС»,№ 000263,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Шұжық өндірісі,Астана қаласы,Дулат Қадырұлы,8707 815 19 05 / 8 707 862 67 09,https://halaldamu.kz/storage/app/uploads/public/5f6/e20/53b/thumb_175_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/adal-astyk-ns-zhshs
«MK & LU»,«MK & LU» ЖК,№ 000261,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Астана қаласы,Дулат Қадырұлы,,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/saldyrova-gs-zhk
«FBF»,ТОО «Food Ball Factory»,№ 000070,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Алматы қаласы,Терликбаев Омиржан,8 771 495 10 21 / 8 706 699 39 65,https://halaldamu.kz/storage/app/uploads/public/68f/5ca/327/thumb_12950_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/adal-et-zhk
«Ayran І#1»,«ПАК» ЖК,№ 000259,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Сүт өнімдері,Жетісу облысы,Ордыбай Мұхаммед,+7 777 347 77 77,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/pak-zhkbn
«Заречное» «Асқан» «Алтын той»,«Усть-Каменогорской маслозавод» ЖШС,№ 000258,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Май өндірісі,ШҚО,Данияр Бақзейнелұлы,+7 777 347 77 77,https://halaldamu.kz/storage/app/uploads/public/5f7/0d2/2b8/thumb_339_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ust-kamenogorskoj-maslozavod-zhshs
Аль-Каусар,«СЕРАЛИЕВА МАРАЛ ОМАРХАНОВНА» ЖК,№ 000257,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Жамбыл облысы,Аблайхан Кәріпбаев,+7775 479 57 44,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/seralieva-mo-zhk
Чарос,«Абдуллаев Ш.С.» ЖК,№ 000256,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Шымкент қаласы,Сарыбаев Қазбек,+7 708 969 46 89,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/aabdullaev-zhk
«Bahandi»,«ABDURAZZAK» ЖШС,№ 000255,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Фаст-фуд өнімдері,Алматы қаласы,Терликбаев Омиржан,+7 777 050 60 60,https://halaldamu.kz/storage/app/uploads/public/5f7/09d/048/thumb_301_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/abulkhair-partners-zhshs
"«Тандем», «Тандем Іight »",ТОО «Молочные истории-А»,№ 000254,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Сүт өнімдері,Ақтөбе облысы,Алмат Амангелдіұлы,8 708 261 96 57,https://halaldamu.kz/storage/app/uploads/public/67c/feb/938/thumb_11073_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/serra-zhk
«Хан Тандыр»,ЖК «Han Tandyr 2»,№ 000253,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Астана қаласы,Дулат Қадырұлы,8701 8080822,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/tm-groupe-zhshs
«ADAL BEREKE»,«ХАЛАЛ ҚЫЗМЕТ» ЖК,№ 000252,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Астана қаласы,Дулат Қадырұлы,+7 775 508 05 04,https://halaldamu.kz/storage/app/uploads/public/661/38c/78b/thumb_8113_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/serik-ajdyn-zhk
«Тойбосс»,ОсОО «Адал Азык»,№ 000251,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Шұжық өндірісі,Қырғызстан,Жұмабеков Жанәбіл,+996 705 089 90 09,https://halaldamu.kz/storage/app/uploads/public/5f6/ede/f05/thumb_213_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/tojboss-kz-zhshs
–,«Камбаров» ЖК,№ 000250,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет өнімдері,Абай облысы,Сыздықов Ардақ,,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/bajmanova-zh-zhk
«Береке»,«Береке» ЖК,№ 000249,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,БҚО,Асылбеков Асхат,8 777 988 59 92,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/ajmanbetov-rk-zhk
«Сладари»,«Кордайский молочный продукт» ЖШС,№ 000247,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Балмұздақ өндірісі,Жамбыл облысы,Аблайхан Кәріпбаев,8701 740 04 71,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/dami-zhk
TURAN-COLLAGEN ECO,«TURAN-COLLAGEN ECO» ЖШС,№ 000246,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,Шымкент қаласы,Сарыбаев Қазбек,8 701-416-98-88,https://halaldamu.kz/storage/app/uploads/public/5f7/0d7/9f6/thumb_360_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/turan-collagen-eco-zhshs
"«МилкиПро», «DAUMAK», «RAPS»",ТОО «DAUMAK»,№ 000243,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тағам қоспалары,Алматы қаласы,Терликбаев Омиржан,+7 707 838 38 30,https://halaldamu.kz/storage/app/uploads/public/5f6/f17/90c/thumb_245_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/daumak-zhshs
«Аdal»,«Герасименко» ЖК,№ 000242,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Ет дүкені,Қарағанды,Амангелді Асқаров,8701 747 72 77 / 8708 361 56 70,https://halaldamu.kz/storage/app/uploads/public/675/941/502/thumb_10217_278_202_0_0_auto.jpeg,https://halaldamu.kz/kk/m/bahytbaj-erbol-zhk
Севинч,«Розиметова» ЖК,№ 000241,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Шымкент қаласы,Сарыбаев Қазбек,8 702 425 82 96 8 707 376 70 22,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/rozimetova-zhk
«Мамины»,«Мамины Полуфабрикаты» ЖШС,№ 000239,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Алматы қаласы,Терликбаев Омиржан,,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/almenov-zhk
«BIOTMIN»,«Shifa Trade» ЖШС,№ 000237,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Профилактика,Алматы қаласы,Терликбаев Омиржан,+7 707 333 45 65,https://halaldamu.kz/storage/app/uploads/public/5f7/0d6/a16/thumb_358_278_202_0_0_auto.png,https://halaldamu.kz/kk/m/shifa-trade-zhshs
«Мизам»,«КАЛИЕВ» ЖК,№ 000236,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Тамақтану орындары,Шымкент қаласы,Сарыбаев Қазбек,+7 707 401 02 73,https://halaldamu.kz/storage/app/uploads/public/665/443/419/thumb_8463_278_202_0_0_auto.jpg,https://halaldamu.kz/kk/m/tyndybaev-tn-zhk
«Demilune»,ИП «Коптлеуова»,№ 000235,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Кондитерлік өнімдері,Астана қаласы,Дулат Қадырұлы,8 707 600 5220,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/keremet-et-zhk
«NUR»,«Косаев» ЖК,№ 000233,"ҚАЗАҚСТАН МҰСЫЛМАНДАРЫ ДІНИ БАСҚАРМАСЫ
«ХАЛАЛ ДАМУ»СТАНДАРТТАУ ЖӘНЕ СЕРТИФИКАТТАУ ОРТАЛЫҒЫ",Жартылай фабрикаттар,Ұлытау облысы,Дархан Бейсенбаев,+7 747 175 35 15,https://halaldamu.kz/storage/app/uploads/public/f1a/e4a/bc4/thumb__278_202_0_0_auto.png,https://halaldamu.kz/kk/m/inlove-group-zhshs
